rep_id,rep_name,segment,territory,hire_date,termination_date,month_end_date,months_since_hire,annual_quota,monthly_quota,ramp_profile_id,ramp_pct,expected_attainment,theoretical_quota_capacity,expected_productive_capacity,new_logo_share_of_bookings,new_logo_productive_capacity,actual_bookings,actual_attainment
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2025-12-31,50,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,86591.90,1.0391028
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2026-01-31,51,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,134854.74,1.61825688
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2026-02-28,52,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,61154.53,0.73385436
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2026-03-31,53,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,99477.79,1.19373348
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2026-04-30,54,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,121757.58,1.4610909600000002
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2026-05-31,55,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,122687.71,1.47225252
REP-026,Nadia Eriksen,Mid-Market,Mountain,2021-11-11,,2026-06-30,56,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,112709.44,1.3525132800000002
REP-028,Xiomara Pellegrino,SMB,Mountain,2022-08-21,2024-02-29,2024-01-31,18,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,29081.89,0.4985466857142857
REP-028,Xiomara Pellegrino,SMB,Mountain,2022-08-21,2024-02-29,2024-02-29,19,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,50000.05,0.8571437142857143
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-01-31,18,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-02-29,19,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,30738.44,0.2634723428571428
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-03-31,20,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,175425.49,1.503647057142857
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-04-30,21,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,188895.74,1.6191063428571426
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-05-31,22,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,406263.22,3.482256171428571
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-06-30,23,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,7165.97,0.0614226
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-07-31,24,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-08-31,25,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,254633.80,2.1825754285714285
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-09-30,26,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,15637.48,0.13403554285714284
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-10-31,27,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,18603.46,0.15945822857142855
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-11-30,28,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,249852.23,2.1415905428571427
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2024-12-31,29,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,711835.87,6.101450314285714
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-01-31,30,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,4478.31,0.03838551428571429
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-02-28,31,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,44878.95,0.38467671428571426
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-03-31,32,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,26550.03,0.22757168571428568
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-04-30,33,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,6027.25,0.05166214285714286
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-05-31,34,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,12269.59,0.10516791428571429
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-06-30,35,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-07-31,36,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-08-31,37,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,14428.17,0.12367002857142857
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-09-30,38,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,21364.16,0.18312137142857143
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-10-31,39,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,12132.96,0.10399679999999999
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-11-30,40,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,50903.89,0.4363190571428571
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2025-12-31,41,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,15793.91,0.13537637142857142
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2026-01-31,42,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,12506.80,0.10720114285714284
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2026-02-28,43,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,5374.33,0.04606568571428571
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2026-03-31,44,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,32077.30,0.2749482857142857
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2026-04-30,45,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,350321.14,3.0027526285714288
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2026-05-31,46,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-029,Cormac Jorgensen,Enterprise,Southwest,2022-08-22,,2026-06-30,47,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,431755.66,3.7007627999999997
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-01-31,17,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,26552.77,0.4551903428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-02-29,18,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,22700.89,0.3891581142857143
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-03-31,19,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,30197.89,0.5176781142857143
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-04-30,20,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,17443.25,0.2990271428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-05-31,21,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,61934.36,1.0617318857142857
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-06-30,22,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,53413.03,0.9156519428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-07-31,23,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,22889.55,0.3923922857142857
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-08-31,24,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,27831.47,0.4771109142857143
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-09-30,25,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,16500.42,0.2828643428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-10-31,26,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,20642.50,0.35387142857142856
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-11-30,27,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,30805.18,0.5280888
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2024-12-31,28,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,57412.70,0.9842177142857141
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-01-31,29,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,6046.08,0.10364708571428571
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-02-28,30,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,63813.22,1.0939409142857142
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-03-31,31,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,22622.97,0.38782234285714284
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-04-30,32,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,29279.50,0.5019342857142857
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-05-31,33,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,44305.89,0.7595295428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-06-30,34,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,55996.72,0.9599437714285715
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-07-31,35,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,8344.50,0.1430485714285714
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-08-31,36,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,44261.65,0.7587711428571429
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-09-30,37,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,30632.57,0.5251297714285714
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-10-31,38,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,48416.11,0.8299904571428571
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-11-30,39,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,66972.39,1.1480981142857143
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2025-12-31,40,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,27186.15,0.4660482857142857
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2026-01-31,41,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,14915.57,0.2556954857142857
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2026-02-28,42,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,30312.47,0.5196423428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2026-03-31,43,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,18386.00,0.31518857142857143
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2026-04-30,44,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,34411.42,0.589910057142857
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2026-05-31,45,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,1965.28,0.03369051428571428
REP-030,Ilaria Thornbury,SMB,West,2022-09-22,,2026-06-30,46,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,36959.11,0.6335847428571428
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-01-31,16,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,14475.11,0.24814474285714286
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-02-29,17,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,7749.55,0.13284942857142856
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-03-31,18,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,60959.81,1.0450253142857142
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-04-30,19,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,19573.66,0.33554845714285714
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-05-31,20,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,62072.81,1.0641053142857142
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-06-30,21,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,27399.93,0.4697130857142857
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-07-31,22,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,12807.39,0.21955525714285712
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-08-31,23,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,12190.80,0.20898514285714284
REP-031,Mateo Nazarian,SMB,West,2022-10-07,2024-09-30,2024-09-30,24,700000.00,58333.333333333336,standard,1.00,0.47052666608506,58333.333333333336,27447.388854961835,0.8680089553271375,23824.57932645314,9096.18,0.15593451428571428
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-01-31,7,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,18618.36,0.22342032000000003
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-02-29,8,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,153217.32,1.83860784
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-03-31,9,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,38066.72,0.45680064000000004
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-04-30,10,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,29083.02,0.34899624
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-05-31,11,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,42316.08,0.5077929600000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-06-30,12,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,23265.63,0.27918756
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-07-31,13,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,59290.48,0.7114857600000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-08-31,14,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,78740.49,0.9448858800000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-09-30,15,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,7760.11,0.09312132000000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-10-31,16,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,30404.01,0.36484812
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-11-30,17,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,101218.69,1.21462428
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2024-12-31,18,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,43113.83,0.51736596
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-01-31,19,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,15198.70,0.18238440000000003
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-02-28,20,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,25490.83,0.30588996
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-03-31,21,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,157218.89,1.8866266800000002
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-04-30,22,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,94866.06,1.1383927200000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-05-31,23,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,78197.94,0.93837528
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-06-30,24,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,57976.73,0.69572076
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-07-31,25,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,0.00,0.0
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-08-31,26,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,88519.51,1.06223412
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-09-30,27,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,78005.91,0.9360709200000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-10-31,28,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,31683.92,0.38020704
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-11-30,29,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,22923.10,0.2750772
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2025-12-31,30,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,85554.31,1.02665172
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2026-01-31,31,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,8125.31,0.09750372000000002
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2026-02-28,32,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,19192.17,0.23030604
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2026-03-31,33,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,26360.64,0.31632768
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2026-04-30,34,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,148047.76,1.7765731200000001
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2026-05-31,35,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,10070.85,0.1208502
REP-032,Priya Dunleavy,Mid-Market,Southwest,2023-07-24,,2026-06-30,36,1000000.00,83333.33333333333,standard,1.00,0.7712577286363639,83333.33333333333,64271.47738636365,0.4147782801896837,26658.412855566065,68853.66,0.8262439200000001
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-01-31,5,1400000.00,116666.66666666667,enterprise,0.85,0.5721396848571428,99166.66666666667,56737.185415,0.5737636670113491,32553.73555961323,0.00,0.0
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-02-29,6,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,19055.47,0.1633326
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-03-31,7,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,507190.61,4.347348085714286
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-04-30,8,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,94008.43,0.8057865428571428
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-05-31,9,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-06-30,10,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-07-31,11,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-08-31,12,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,66585.49,0.5707327714285715
REP-033,Wren Ivanov,Enterprise,Southwest,2023-09-21,2024-09-30,2024-09-30,13,1400000.00,116666.66666666667,enterprise,1.00,0.5721396848571428,116666.66666666667,66749.6299,0.5737636670113491,38298.51242307439,0.00,0.0
